,bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1081,1086675,1400,AB2178,4,Passed,20180918,Limited service charitable feeding operation.,"An act to amend Section 113789 of, to add Section 113819 to, and to add Chapter 10.6 (commencing with Section 114333) to Part 7 of Division 104 of, the Health and Safety Code, relating to the California Retail Food Code.",0,,20180918,"Chaptered by Secretary of State - Chapter 489, Statutes of 2018.",https://legiscan.com/CA/bill/AB2178/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2178
1082,1086486,1400,AB2179,4,Passed,20180928,Municipal corporations: public utility service: water and sewer service.,"An act to amend Section 10061 of the Public Utilities Code, relating to utility service.",0,,20180928,"Chaptered by Secretary of State - Chapter 863, Statutes of 2018.",https://legiscan.com/CA/bill/AB2179/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2179
1083,1086515,1400,AB2196,4,Passed,20180820,Public employees’ retirement: service credit: payments.,"An act to amend Sections 20776, 21037, 21039, 21050, and 21073.1 of the Government Code, relating to public employees’ retirement.",0,,20180820,"Chaptered by Secretary of State - Chapter 168, Statutes of 2018.",https://legiscan.com/CA/bill/AB2196/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2196
1084,1088002,1400,AB2247,4,Passed,20180922,Foster youth: case plan: placement changes.,"An act to add Section 16010.7 to the Welfare and Institutions Code, relating to foster youth.",0,,20180922,"Chaptered by Secretary of State - Chapter 674, Statutes of 2018.",https://legiscan.com/CA/bill/AB2247/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2247
1085,1088017,1400,AB2261,4,Passed,20180907,School employees: merit system: classified service: community representatives.,"An act to repeal and add Section 45258 of the Education Code, relating to school employees.",0,,20180907,"Chaptered by Secretary of State - Chapter 297, Statutes of 2018.",https://legiscan.com/CA/bill/AB2261/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2261
1086,1087931,1400,AB2262,2,Engrossed,20180423,Coast Life Support District Act: urgent medical care services.,"An act to amend Sections 9, 10, and 40 of the Coast Life Support District Act (Chapter 375 of the Statutes of 1986), relating to health care facilities.",0,,20180831,Ordered to inactive file at the request of Senator Monning.,https://legiscan.com/CA/bill/AB2262/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2262
1087,1087830,1400,AB2276,2,Engrossed,20180531,Motor vehicle insurance: auto body repair.,"An act to amend Section 758 of, and to add Sections 758.1 and 758.2 to, the Insurance Code, relating to insurance.",0,,20180829,Ordered to inactive file at the request of Senator Allen.,https://legiscan.com/CA/bill/AB2276/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2276
1088,1087875,1400,AB2280,1,Introduced,20180213,Emergency medical services: nonstandard patient offload time.,"An act to amend Section 1797.225 of the Health and Safety Code, relating to public health.",457,Assembly Health,20180319,Re-referred to Com. on HEALTH.,https://legiscan.com/CA/bill/AB2280/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2280
1089,1087868,1400,AB2286,4,Passed,20180827,Civil actions: service of notice or other paper.,"An act to amend Section 1011 of the Code of Civil Procedure, relating to civil actions.",0,,20180827,"Chaptered by Secretary of State - Chapter 212, Statutes of 2018.",https://legiscan.com/CA/bill/AB2286/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2286
1090,1087904,1400,AB2293,4,Passed,20180911,Emergency medical services: report.,"An act to add and repeal Section 1797.229 of the Health and Safety Code, relating to emergency medical services.",0,,20180911,"Chaptered by Secretary of State - Chapter 342, Statutes of 2018.",https://legiscan.com/CA/bill/AB2293/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2293
1091,1088007,1400,AB2333,2,Engrossed,20180529,Office of Emergency Services: behavioral health response.,"An act to add Sections 8587.14 and 8587.15 to the Government Code, relating to behavioral health.",0,,20180816,In committee: Held under submission.,https://legiscan.com/CA/bill/AB2333/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2333
1092,1087922,1400,AB2334,4,Passed,20180919,Occupational injuries and illness: employer reporting requirements: electronic submission.,"An act to amend Sections 138.7, 3702.2, and 6317 of, and to add Sections 6410.1 and 6410.2 to, the Labor Code, relating to employment.",0,,20180919,"Chaptered by Secretary of State - Chapter 538, Statutes of 2018.",https://legiscan.com/CA/bill/AB2334/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2334
1093,1087987,1400,AB2339,4,Passed,20180928,Water utility service: sale of water utility property by a city.,"An act to add and repeal Section 37420.5 of the Government Code, and to amend Section 10061 of the Public Utilities Code, relating to water.",0,,20180928,"Chaptered by Secretary of State - Chapter 866, Statutes of 2018.",https://legiscan.com/CA/bill/AB2339/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2339
1094,1089323,1400,AB2363,4,Passed,20180921,Zero Traffic Fatalities Task Force.,"An act to add and repeal Chapter 8 (commencing with Section 3095) of Division 2 of the Vehicle Code, relating to traffic safety.",0,,20180921,"Chaptered by Secretary of State - Chapter 650, Statutes of 2018.",https://legiscan.com/CA/bill/AB2363/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2363
1095,1089349,1400,AB2413,4,Passed,20180824,Tenancy: law enforcement and emergency assistance.,"An act to add Section 1946.8 to the Civil Code, to amend Section 1161.3 of the Code of Civil Procedure, and to repeal and add Section 53165 of the Government Code, relating to tenancy.",0,,20180824,"Chaptered by Secretary of State - Chapter 190, Statutes of 2018.",https://legiscan.com/CA/bill/AB2413/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2413
1096,1089345,1400,AB2454,1,Introduced,20180214,Office of Emergency Services: home security equipment: pilot program.,"An act to add and repeal Section 8587.71 of the Government Code, relating to public safety.",0,,20180525,In committee: Held under submission.,https://legiscan.com/CA/bill/AB2454/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2454
1097,1089388,1400,AB2487,4,Passed,20180907,Physicians and surgeons: continuing education: opiate-dependent patient treatment and management.,"An act to add Section 2190.6 to the Business and Professions Code, relating to healing arts.",0,,20180907,"Chaptered by Secretary of State - Chapter 301, Statutes of 2018.",https://legiscan.com/CA/bill/AB2487/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2487
1098,1089285,1400,AB2492,1,Introduced,20180214,Medium duty vehicles: pilot program.,"An act to add Article 7 (commencing with Section 43900) to Chapter 4 of Part 5 of Division 26 of the Health and Safety Code, relating to vehicular air pollution.",0,,20180525,In committee: Held under submission.,https://legiscan.com/CA/bill/AB2492/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2492
1099,1089167,1400,AB2497,1,Introduced,20180214,Firearms: school gun violence prevention.,"An act to amend Section 1656.1 of the Civil Code, to add Sections 38006 and 49605 to, and to add Article 8 (commencing with Section 49390) to Chapter 8 of Part 27 of Division 4 of Title 2 of, the Education Code, to add Sections 16026, 16027, and 29180.5 to the Penal Code, and to add Part 16 (commencing with Section 36001) to Division 2 of the Revenue and Taxation Code, relating to firearms, and making an appropriation therefor.",468,Assembly Public Safety,20180424,Re-referred to Com. on PUB. S.,https://legiscan.com/CA/bill/AB2497/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2497
1100,1089151,1400,AB2501,4,Passed,20180928,Drinking water: state administrators: consolidation and extension of service.,"An act to amend Sections 116355, 116681, 116682, and 116686 of the Health and Safety Code, relating to drinking water.",0,,20180928,"Chaptered by Secretary of State - Chapter 871, Statutes of 2018.",https://legiscan.com/CA/bill/AB2501/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2501
1101,1089201,1400,AB2504,4,Passed,20180930,Peace officer training: sexual orientation and gender identity.,"An act to add Section 13519.41 to the Penal Code, relating to peace officer training.",0,,20180930,"Chaptered by Secretary of State - Chapter 969, Statutes of 2018.",https://legiscan.com/CA/bill/AB2504/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2504
1102,1089261,1400,AB2521,4,Passed,20180709,Reservists: active duty: deferment of financial obligations.,"An act to amend Section 800 of the Military and Veterans Code, relating to the military.",0,,20180709,"Chaptered by Secretary of State - Chapter 79, Statutes of 2018.",https://legiscan.com/CA/bill/AB2521/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2521
1103,1089392,1400,AB2526,4,Passed,20180928,Temporary emergency gun violence restraining orders.,"An act to amend Sections 18140 and 18145 of the Penal Code, relating to restraining orders.",0,,20180928,"Chaptered by Secretary of State - Chapter 873, Statutes of 2018.",https://legiscan.com/CA/bill/AB2526/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2526
1104,1089215,1400,AB2532,4,Passed,20180906,Infractions: community service.,"An act to amend Section 1209.5 of the Penal Code, relating to infractions.",0,,20180906,"Chaptered by Secretary of State - Chapter 280, Statutes of 2018.",https://legiscan.com/CA/bill/AB2532/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2532
1105,1089132,1400,AB2537,2,Engrossed,20180531,Telecommunications universal service programs: Lifeline Oversight Board.,"An act to amend Section 277 of, and to add Section 871.9 to, the Public Utilities Code, relating to communications.",0,,20180816,In committee: Held under submission.,https://legiscan.com/CA/bill/AB2537/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2537
1106,1090588,1400,AB2602,5,Vetoed,20180926,Homeless youth emergency service projects.,"An act to amend Section 13703 of the Welfare and Institutions Code, relating to homeless youth.",0,,20180926,Vetoed by Governor.,https://legiscan.com/CA/bill/AB2602/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2602
1107,1090663,1400,AB2608,4,Passed,20180920,Licensed Mental Health Service Provider Education Program: former foster youth.,"An act to add Section 128455 to the Health and Safety Code, relating to health professions.",0,,20180920,"Chaptered by Secretary of State - Chapter 585, Statutes of 2018.",https://legiscan.com/CA/bill/AB2608/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2608
1108,1090684,1400,AB2612,1,Introduced,20180215,Office of Emergency Services.,"An act to amend Section 8550 of the Government Code, relating to state government.",0,,20180216,From printer. May be heard in committee March 18.,https://legiscan.com/CA/bill/AB2612/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2612
1109,1090413,1400,AB2652,5,Vetoed,20180928,Telecommunications: universal service.,"An act to amend Section 878.5 of, and to add Section 878.7 to, the Public Utilities Code, relating to telecommunications.",0,,20180928,Vetoed by Governor.,https://legiscan.com/CA/bill/AB2652/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2652
1110,1090637,1400,AB2674,4,Passed,20180907,Health care service plans: disciplinary actions.,"An act to amend Section 1371.39 of the Health and Safety Code, relating to health care service plans.",0,,20180907,"Chaptered by Secretary of State - Chapter 303, Statutes of 2018.",https://legiscan.com/CA/bill/AB2674/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2674
1111,1090805,1400,AB2693,2,Engrossed,20180531,Public Utilities Commission: telecommunications service: natural disasters: reports.,"An act to add Section 910.8 to the Public Utilities Code, relating to telecommunications.",0,,20180816,In committee: Held under submission.,https://legiscan.com/CA/bill/AB2693/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2693
1112,1090869,1400,AB2717,4,Passed,20180820,Driving under the influence: blood tests.,"An act to amend Sections 23577, 23578, and 23612 of the Vehicle Code, relating to driving under the influence.",0,,20180820,"Chaptered by Secretary of State - Chapter 177, Statutes of 2018.",https://legiscan.com/CA/bill/AB2717/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2717
1113,1090643,1400,AB2728,1,Introduced,20180215,Replacement of corroded or lead-containing plumbing or service lines: loans.,"An act to add Section 116327 to the Health and Safety Code, relating to drinking water.",0,,20180525,In committee: Held under submission.,https://legiscan.com/CA/bill/AB2728/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2728
1114,1092091,1400,AB2741,2,Engrossed,20180507,Prescription drugs: opioid medications: minors.,"An act to add Article 10.8 (commencing with Section 745) to Chapter 1 of Division 2 of the Business and Professions Code, relating to healing arts.",493,"Senate Business, Professions and Economic Development",20180618,"In committee: Set, second hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB2741/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2741
1115,1092095,1400,AB2760,4,Passed,20180910,Prescription drugs: prescribers: naloxone hydrochloride and other FDA-approved drugs.,"An act to add Article 10.7 (commencing with Section 740) to Chapter 1 of Division 2 of the Business and Professions Code, relating to healing arts.",0,,20180910,"Chaptered by Secretary of State - Chapter 324, Statutes of 2018.",https://legiscan.com/CA/bill/AB2760/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2760
1116,1092058,1400,AB2761,1,Introduced,20180216,Yield: inoperative traffic signal.,"An act to amend Section 21800 of the Vehicle Code, relating to traffic signals.",471,Assembly Transportation,20180423,In committee: Hearing for testimony only.,https://legiscan.com/CA/bill/AB2761/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2761
1117,1092660,1400,AB2784,1,Introduced,20180216,California State University: Emergency Student Housing Loan Program.,"An act to add and repeal Article 4.5 (commencing with Section 89335) of Chapter 3 of Part 55 of Division 8 of Title 3 of the Education Code, relating to the California State University.",0,,20180525,In committee: Held under submission.,https://legiscan.com/CA/bill/AB2784/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2784
1118,1092533,1400,AB2817,1,Introduced,20180216,Firearms: emergency transfers.,"An act to amend Sections 11106, 28230, and 31615 of, and to add Section 27980 to, the Penal Code, relating to firearms.",0,,20180525,In committee: Held under submission.,https://legiscan.com/CA/bill/AB2817/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2817
1119,1092518,1400,AB2834,6,Failed,20180531,Sentencing: driving under the influence.,"An act to amend Section 23550.5 of the Vehicle Code, relating to sentencing.",468,Assembly Public Safety,20180531,From committee: Without further action pursuant to Joint Rule 62(a).,https://legiscan.com/CA/bill/AB2834/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2834
1120,1092469,1400,AB2888,5,Vetoed,20180926,Gun violence restraining orders.,"An act to amend Sections 18150, 18170, and 18190 of the Penal Code, relating to firearms.",0,,20180926,Vetoed by Governor.,https://legiscan.com/CA/bill/AB2888/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2888
1121,1092449,1400,AB2890,2,Engrossed,20180530,Land use: accessory dwelling units.,"An act to amend Sections 65852.2 and 65852.22 of the Government Code, and to add Section 17921.2 to the Health and Safety Code, relating to land use.",0,,20180816,(Ayes 26. Noes 11. Page 5341.),https://legiscan.com/CA/bill/AB2890/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2890
1122,1092301,1400,AB2894,4,Passed,20180911,Postsecondary education: students called to active military duty during an academic term.,"An act to add Chapter 2.7 (commencing with Section 99130) to Part 65 of Division 14 of Title 3 of the Education Code, relating to postsecondary education.",0,,20180911,"Chaptered by Secretary of State - Chapter 346, Statutes of 2018.",https://legiscan.com/CA/bill/AB2894/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2894
1123,1092353,1400,AB2898,4,Passed,20180914,Emergency services: local emergencies.,"An act to amend Section 8630 of the Government Code, relating to emergency services.",0,,20180914,"Chaptered by Secretary of State - Chapter 395, Statutes of 2018.",https://legiscan.com/CA/bill/AB2898/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2898
1124,1092751,1400,AB2905,1,Introduced,20180216,"An act to add and repeal Section 16007 of the Welfare and Institutions Code, relating to foster youth.","An act to add and repeal Section 16007 of the Welfare and Institutions Code, relating to foster youth.",0,,20180525,In committee: Held under submission.,https://legiscan.com/CA/bill/AB2905/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2905
1125,1092520,1400,AB2910,2,Engrossed,20180530,Public Utilities Commission: telecommunications service: natural disasters: reports.,"An act to add Section 910.8 to the Public Utilities Code, relating to telecommunications.",495,"Senate Energy, Utilities and Communications",20180627,"Re-referred to Com. on E., U. & C.",https://legiscan.com/CA/bill/AB2910/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2910
1126,1092635,1400,AB2921,1,Introduced,20180216,Expanded Polystyrene Food Service Packaging Recovery and Recycling Act.,"An act to add Chapter 6.4 (commencing with Section 42385) to Part 3 of Division 30 of the Public Resources Code, relating to recycling.",466,Assembly Natural Resources,20180423,"In committee: Set, second hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB2921/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2921
1127,1092492,1400,AB2939,1,Introduced,20180216,Accessory dwelling units.,"An act to amend Section 65852.2 of the Government Code, relating to land use.",459,Assembly Housing and Community Development,20180308,Referred to Coms. on H. & C.D. and L. GOV.,https://legiscan.com/CA/bill/AB2939/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2939
1128,1092859,1400,AB2941,4,Passed,20180824,Health care coverage: state of emergency.,"An act to add Section 1368.7 to the Health and Safety Code, and to add Section 10112.95 to the Insurance Code, relating to health care coverage.",0,,20180824,"Chaptered by Secretary of State - Chapter 196, Statutes of 2018.",https://legiscan.com/CA/bill/AB2941/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2941
1129,1092718,1400,AB2946,1,Introduced,20180216,Division of Labor Standards Enforcement: complaint.,"An act to amend Sections 98.7 and 1102.5 of the Labor Code, relating to employment.",0,,20180531,Read third time. Refused passage. (Ayes 19. Noes 30. Page 5662.).,https://legiscan.com/CA/bill/AB2946/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2946
1130,1092287,1400,AB2955,4,Passed,20180914,"Traffic: Cities of Burbank, Glendale, and Los Angeles.","An act to add Sections 22353.2, 22353.3, and 22353.4 to the Vehicle Code, relating to traffic.",0,,20180914,"Chaptered by Secretary of State - Chapter 398, Statutes of 2018.",https://legiscan.com/CA/bill/AB2955/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2955
1131,1092684,1400,AB2961,4,Passed,20180921,Emergency medical services.,"An act to add Sections 1797.123 and 1797.228 to the Health and Safety Code, relating to public health.",0,,20180921,"Chaptered by Secretary of State - Chapter 656, Statutes of 2018.",https://legiscan.com/CA/bill/AB2961/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2961
1132,1092278,1400,AB2963,5,Vetoed,20180927,Worker safety: blood lead levels: reporting.,"An act to amend Section 105185 of the Health and Safety Code, and to add Section 147.3 to the Labor Code, relating to employment.",0,,20180927,Vetoed by Governor.,https://legiscan.com/CA/bill/AB2963/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2963
1133,1092358,1400,AB2981,1,Introduced,20180216,Utility service franchises: Franchise Act of 1937.,"An act to amend Section 6201 of the Public Utilities Code, relating to utilities franchises.",0,,20180217,From printer. May be heard in committee March 19.,https://legiscan.com/CA/bill/AB2981/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2981
1134,1092819,1400,AB2992,4,Passed,20180930,Peace officer training: commercial sexual exploitation of children.,"An act to add Section 13516.5 to the Penal Code, relating to peace officer training.",0,,20180930,"Chaptered by Secretary of State - Chapter 973, Statutes of 2018.",https://legiscan.com/CA/bill/AB2992/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB2992
1135,1092240,1400,AB3005,1,Introduced,20180216,Juvenile case files: inspection.,"An act to amend Section 827 of the Welfare and Institutions Code, relating to juveniles.",463,Assembly Judiciary,20180412,"In committee: Set, second hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB3005/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3005
1136,1092411,1400,AB3006,2,Engrossed,20180530,Child welfare services: recipients who are deaf and hard of hearing.,"An act to add Section 16500.95 to the Welfare and Institutions Code, relating to child welfare.",481,Senate Human Services,20180613,Referred to Com. on HUMAN S.,https://legiscan.com/CA/bill/AB3006/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3006
1137,1092603,1400,AB3047,4,Passed,20180914,Court fees: waiver: Indian Child Welfare Act.,"An act to amend Section 70617 of the Government Code, relating to court fees.",0,,20180914,"Chaptered by Secretary of State - Chapter 399, Statutes of 2018.",https://legiscan.com/CA/bill/AB3047/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3047
1138,1092679,1400,AB3071,1,Introduced,20180216,Community colleges: community service classes.,"An act to amend Section 78300 of the Education Code, relating to community colleges.",0,,20180217,From printer. May be heard in committee March 19.,https://legiscan.com/CA/bill/AB3071/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3071
1139,1092400,1400,AB3076,2,Engrossed,20180530,Indian child welfare: legal services.,"An act to add Section 6214.4 to the Business and Professions Code, relating to child welfare.",0,,20180816,In committee: Held under submission.,https://legiscan.com/CA/bill/AB3076/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3076
1140,1092282,1400,AB3098,4,Passed,20180911,Residential care facilities for the elderly: emergency and disaster plans.,"An act to amend Section 1569.695 of the Health and Safety Code, relating to residential care facilities for the elderly.",0,,20180911,"Chaptered by Secretary of State - Chapter 348, Statutes of 2018.",https://legiscan.com/CA/bill/AB3098/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3098
1141,1092655,1400,AB3111,1,Introduced,20180216,Telecommunications: universal service.,"An act to amend Section 878 of, to add Section 871.9 to, and to repeal Section 872 of, the Public Utilities Code, relating to telecommunications.",0,,20180525,In committee: Held under submission.,https://legiscan.com/CA/bill/AB3111/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3111
1142,1092296,1400,AB3128,1,Introduced,20180216,Personal income tax: credit: disabled veteran: service dog.,"An act to add and repeal Section 17053.45 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,20180525,In committee: Held under submission.,https://legiscan.com/CA/bill/AB3128/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3128
1143,1092539,1400,AB3135,5,Vetoed,20180919,Traffic safety: state funding.,"An act to add Section 13312 to the Government Code, and to add Section 42272.1 to the Vehicle Code, relating to streets and highways.",0,,20180919,Vetoed by Governor.,https://legiscan.com/CA/bill/AB3135/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3135
1144,1092720,1400,AB3152,1,Introduced,20180216,Property taxation: welfare exemption: rental housing: moderate income housing.,"An act to amend Section 214 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,20180525,In committee: Held under submission.,https://legiscan.com/CA/bill/AB3152/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3152
1145,1092534,1400,AB3161,1,Introduced,20180216,Child welfare services: substance use disorder.,"An act to add Section 16501.95 to the Welfare and Institutions Code, relating to public social services.",460,Assembly Human Services,20180424,"In committee: Set, second hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB3161/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3161
1146,1092588,1400,AB3169,1,Introduced,20180216,Internet: social media or search engine service: censorship.,"An act to add Title 15 (commencing with Section 3090) to Part 4 of Division 3 of the Civil Code, relating to the Internet.",3626,Assembly Privacy and Consumer Protection,20180403,"In committee: Set, first hearing. Failed passage. Reconsideration granted.",https://legiscan.com/CA/bill/AB3169/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3169
1147,1092704,1400,AB3204,1,Introduced,20180216,Attorneys: mandatory pro bono legal service.,"An act to add Section 6073.5 to the Business and Professions Code, relating to professions.",463,Assembly Judiciary,20180502,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB3204/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3204
1148,1092504,1400,AB3212,4,Passed,20180919,Service member protections.,"An act to amend Sections 401, 402, 403, 404, 405, 406, 407, 408, 409.1, 409.2, 409.3, 409.4, 800, 803, 811, 821, 822, 823.5, 824, 826, and 827 of, to add Sections 409.15, 813, and 830 to, and to repeal and add Sections 400 and 409 of, the Military and Veterans Code, relating to service members.",0,,20180919,"Chaptered by Secretary of State - Chapter 555, Statutes of 2018.",https://legiscan.com/CA/bill/AB3212/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3212
1149,1092698,1400,AB3228,2,Engrossed,20180529,School facilities: surplus real property: proceeds to pay emergency apportionment loan.,"An act to add and repeal Section 17463.5 of the Education Code, relating to school facilities.",0,,20180831,Ordered to inactive file at the request of Senator Allen.,https://legiscan.com/CA/bill/AB3228/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB3228
1150,892521,1400,ACR2,4,Passed,20170830,Police Officer Jose “Gil” Vega and Police Officer Lesley Zerebny Memorial Highway.,Relative to the Officer Jose “Gil” Vega and Officer Lesley Zerebny Memorial Highway.,0,,20170830,"Chaptered by Secretary of State - Res. Chapter 125, Statutes of 2017.",https://legiscan.com/CA/bill/ACR2/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACR2
1151,913429,1400,ACR9,4,Passed,20170830,Officer Jonathan M. De Guzman Memorial Bridge.,Relative to Officer Jonathan M. De Guzman Memorial Bridge.,0,,20170830,"Chaptered by Secretary of State - Res. Chapter 126, Statutes of 2017.",https://legiscan.com/CA/bill/ACR9/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACR9
1152,937938,1400,ACR17,4,Passed,20170317,California Court Reporting and Captioning Week.,Relative to California Court Reporting and Captioning Week.,0,,20170317,"Chaptered by Secretary of State - Res. Chapter 17, Statutes of 2017.",https://legiscan.com/CA/bill/ACR17/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACR17
1153,965719,1400,ACR24,4,Passed,20170830,California Highway Patrol Officer Nathan Taylor Memorial Overcrossing.,Relative to the California Highway Patrol Officer Nathan Taylor Memorial Overcrossing.,0,,20170830,"Chaptered by Secretary of State - Res. Chapter 129, Statutes of 2017.",https://legiscan.com/CA/bill/ACR24/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACR24
